period_start,period_end,report_month,country,fnid,unit_name,country,county,sub_county,livelihood_zone_code,livelihood_zone_name,ipc_phase,humanitarian_assistance,unit_type,fewsnet_region,ipc_phase_label
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C323040401,"Northwestern Pastoral Zone, Lakezone, Turkana North, Turkana, Kenya",Kenya,Turkana,Turkana North,KE01,Northwestern Pastoral Zone,3,False,fsc_admin_lhz,East Africa,Crisis
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C323040501,"Northwestern Pastoral Zone, Lapur, Turkana North, Turkana, Kenya",Kenya,Turkana,Turkana North,KE01,Northwestern Pastoral Zone,3,False,fsc_admin_lhz,East Africa,Crisis
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C323060301,"Northwestern Pastoral Zone, Letea, Turkana West, Turkana, Kenya",Kenya,Turkana,Turkana West,KE01,Northwestern Pastoral Zone,3,False,fsc_admin_lhz,East Africa,Crisis
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C323050401,"Northwestern Pastoral Zone, Lobokat, Turkana South, Turkana, Kenya",Kenya,Turkana,Turkana South,KE01,Northwestern Pastoral Zone,3,False,fsc_admin_lhz,East Africa,Crisis
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C323020501,"Northwestern Pastoral Zone, Lodwa Township, Turkana Central, Turkana, Kenya",Kenya,Turkana,Turkana Central,KE01,Northwestern Pastoral Zone,3,False,fsc_admin_lhz,East Africa,Crisis
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C323010201,"Northwestern Pastoral Zone, Loima, Loima, Turkana, Kenya",Kenya,Turkana,Loima,KE01,Northwestern Pastoral Zone,3,False,fsc_admin_lhz,East Africa,Crisis
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C323050501,"Northwestern Pastoral Zone, Lokichar, Turkana South, Turkana, Kenya",Kenya,Turkana,Turkana South,KE01,Northwestern Pastoral Zone,3,False,fsc_admin_lhz,East Africa,Crisis
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C323060401,"Northwestern Pastoral Zone, Lokichoggioi, Turkana West, Turkana, Kenya",Kenya,Turkana,Turkana West,KE01,Northwestern Pastoral Zone,3,False,fsc_admin_lhz,East Africa,Crisis
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C323010301,"Northwestern Pastoral Zone, Lokiriama/Lorengippi, Loima, Turkana, Kenya",Kenya,Turkana,Loima,KE01,Northwestern Pastoral Zone,3,False,fsc_admin_lhz,East Africa,Crisis
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C323030301,"Northwestern Pastoral Zone, Lokori/Kochodin, Turkana East, Turkana, Kenya",Kenya,Turkana,Turkana East,KE01,Northwestern Pastoral Zone,3,False,fsc_admin_lhz,East Africa,Crisis
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C323060501,"Northwestern Pastoral Zone, Lopur, Turkana West, Turkana, Kenya",Kenya,Turkana,Turkana West,KE01,Northwestern Pastoral Zone,3,False,fsc_admin_lhz,East Africa,Crisis
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C325020401,"Northwestern Pastoral Zone, Nachola, Samburu North, Samburu, Kenya",Kenya,Samburu,Samburu North,KE01,Northwestern Pastoral Zone,3,False,fsc_admin_lhz,East Africa,Crisis
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C323040601,"Northwestern Pastoral Zone, Nakalale, Turkana North, Turkana, Kenya",Kenya,Turkana,Turkana North,KE01,Northwestern Pastoral Zone,3,False,fsc_admin_lhz,East Africa,Crisis
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C323060601,"Northwestern Pastoral Zone, Nanaam, Turkana West, Turkana, Kenya",Kenya,Turkana,Turkana West,KE01,Northwestern Pastoral Zone,3,False,fsc_admin_lhz,East Africa,Crisis
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C325020601,"Northwestern Pastoral Zone, Nyiro, Samburu North, Samburu, Kenya",Kenya,Samburu,Samburu North,KE01,Northwestern Pastoral Zone,3,False,fsc_admin_lhz,East Africa,Crisis
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C324040001,"Northwestern Pastoral Zone, Sigor, West Pokot, Kenya",Kenya,West Pokot,Sigor,KE01,Northwestern Pastoral Zone,2,False,fsc_admin_lhz,East Africa,Stressed
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C323060701,"Northwestern Pastoral Zone, Songot, Turkana West, Turkana, Kenya",Kenya,Turkana,Turkana West,KE01,Northwestern Pastoral Zone,3,False,fsc_admin_lhz,East Africa,Crisis
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C330060001,"Northwestern Pastoral Zone, Tiaty, Baringo, Kenya",Kenya,Baringo,Tiaty,KE01,Northwestern Pastoral Zone,2,False,fsc_admin_lhz,East Africa,Stressed
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C323010401,"Northwestern Pastoral Zone, Turkwel, Loima, Turkana, Kenya",Kenya,Turkana,Loima,KE01,Northwestern Pastoral Zone,3,False,fsc_admin_lhz,East Africa,Crisis
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C312020016,"Southeastern Marginal Mixed Farming Zone, Central Imenti, Meru, Kenya",Kenya,Meru,Central Imenti,KE16,Southeastern Marginal Mixed Farming Zone,1,False,fsc_admin_lhz,East Africa,Minimal
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C313010016,"Southeastern Marginal Mixed Farming Zone, Chuka/Igambang'Ombe, Tharaka Nithi, Kenya",Kenya,Tharaka Nithi,Chuka/Igambang'Ombe,KE16,Southeastern Marginal Mixed Farming Zone,1,False,fsc_admin_lhz,East Africa,Minimal
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C311020116,"Southeastern Marginal Mixed Farming Zone, Garba Tulla, Isiolo South, Isiolo, Kenya",Kenya,Isiolo,Isiolo South,KE16,Southeastern Marginal Mixed Farming Zone,3,False,fsc_admin_lhz,East Africa,Crisis
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C312030016,"Southeastern Marginal Mixed Farming Zone, Igembe Central, Meru, Kenya",Kenya,Meru,Igembe Central,KE16,Southeastern Marginal Mixed Farming Zone,3,False,fsc_admin_lhz,East Africa,Crisis
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C312040016,"Southeastern Marginal Mixed Farming Zone, Igembe North, Meru, Kenya",Kenya,Meru,Igembe North,KE16,Southeastern Marginal Mixed Farming Zone,3,False,fsc_admin_lhz,East Africa,Crisis
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C312050016,"Southeastern Marginal Mixed Farming Zone, Igembe South, Meru, Kenya",Kenya,Meru,Igembe South,KE16,Southeastern Marginal Mixed Farming Zone,3,False,fsc_admin_lhz,East Africa,Crisis
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C334020016,"Southeastern Marginal Mixed Farming Zone, Kajiado East, Kajiado, Kenya",Kenya,Kajiado,Kajiado East,KE16,Southeastern Marginal Mixed Farming Zone,2,False,fsc_admin_lhz,East Africa,Stressed
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C317020016,"Southeastern Marginal Mixed Farming Zone, Kibwezi East, Makueni, Kenya",Kenya,Makueni,Kibwezi East,KE16,Southeastern Marginal Mixed Farming Zone,3,False,fsc_admin_lhz,East Africa,Crisis
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C317030016,"Southeastern Marginal Mixed Farming Zone, Kibwezi West, Makueni, Kenya",Kenya,Makueni,Kibwezi West,KE16,Southeastern Marginal Mixed Farming Zone,3,False,fsc_admin_lhz,East Africa,Crisis
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C317040016,"Southeastern Marginal Mixed Farming Zone, Kilome, Makueni, Kenya",Kenya,Makueni,Kilome,KE16,Southeastern Marginal Mixed Farming Zone,3,False,fsc_admin_lhz,East Africa,Crisis
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C311020216,"Southeastern Marginal Mixed Farming Zone, Kinna, Isiolo South, Isiolo, Kenya",Kenya,Isiolo,Isiolo South,KE16,Southeastern Marginal Mixed Farming Zone,3,False,fsc_admin_lhz,East Africa,Crisis
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C315010016,"Southeastern Marginal Mixed Farming Zone, Kitui Central, Kitui, Kenya",Kenya,Kitui,Kitui Central,KE16,Southeastern Marginal Mixed Farming Zone,3,False,fsc_admin_lhz,East Africa,Crisis
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C315020016,"Southeastern Marginal Mixed Farming Zone, Kitui East, Kitui, Kenya",Kenya,Kitui,Kitui East,KE16,Southeastern Marginal Mixed Farming Zone,3,False,fsc_admin_lhz,East Africa,Crisis
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C315030016,"Southeastern Marginal Mixed Farming Zone, Kitui Rural, Kitui, Kenya",Kenya,Kitui,Kitui Rural,KE16,Southeastern Marginal Mixed Farming Zone,3,False,fsc_admin_lhz,East Africa,Crisis
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C315040016,"Southeastern Marginal Mixed Farming Zone, Kitui South, Kitui, Kenya",Kenya,Kitui,Kitui South,KE16,Southeastern Marginal Mixed Farming Zone,3,False,fsc_admin_lhz,East Africa,Crisis
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C315050016,"Southeastern Marginal Mixed Farming Zone, Kitui West, Kitui, Kenya",Kenya,Kitui,Kitui West,KE16,Southeastern Marginal Mixed Farming Zone,3,False,fsc_admin_lhz,East Africa,Crisis
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C313020016,"Southeastern Marginal Mixed Farming Zone, Maara, Tharaka Nithi, Kenya",Kenya,Tharaka Nithi,Maara,KE16,Southeastern Marginal Mixed Farming Zone,1,False,fsc_admin_lhz,East Africa,Minimal
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C316030016,"Southeastern Marginal Mixed Farming Zone, Machakos Town, Machakos, Kenya",Kenya,Machakos,Machakos Town,KE16,Southeastern Marginal Mixed Farming Zone,1,False,fsc_admin_lhz,East Africa,Minimal
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C317050016,"Southeastern Marginal Mixed Farming Zone, Makueni, Makueni, Kenya",Kenya,Makueni,Makueni,KE16,Southeastern Marginal Mixed Farming Zone,3,False,fsc_admin_lhz,East Africa,Crisis
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C316040016,"Southeastern Marginal Mixed Farming Zone, Masinga, Machakos, Kenya",Kenya,Machakos,Masinga,KE16,Southeastern Marginal Mixed Farming Zone,1,False,fsc_admin_lhz,East Africa,Minimal
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C314020016,"Southeastern Marginal Mixed Farming Zone, Mbeere North, Embu, Kenya",Kenya,Embu,Mbeere North,KE16,Southeastern Marginal Mixed Farming Zone,2,False,fsc_admin_lhz,East Africa,Stressed
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C314030016,"Southeastern Marginal Mixed Farming Zone, Mbeere South, Embu, Kenya",Kenya,Embu,Mbeere South,KE16,Southeastern Marginal Mixed Farming Zone,2,False,fsc_admin_lhz,East Africa,Stressed
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C317060016,"Southeastern Marginal Mixed Farming Zone, Mbooni, Makueni, Kenya",Kenya,Makueni,Mbooni,KE16,Southeastern Marginal Mixed Farming Zone,3,False,fsc_admin_lhz,East Africa,Crisis
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C316070016,"Southeastern Marginal Mixed Farming Zone, Mwala, Machakos, Kenya",Kenya,Machakos,Mwala,KE16,Southeastern Marginal Mixed Farming Zone,1,False,fsc_admin_lhz,East Africa,Minimal
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C315060016,"Southeastern Marginal Mixed Farming Zone, Mwingi Central, Kitui, Kenya",Kenya,Kitui,Mwingi Central,KE16,Southeastern Marginal Mixed Farming Zone,3,False,fsc_admin_lhz,East Africa,Crisis
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C315070016,"Southeastern Marginal Mixed Farming Zone, Mwingi North, Kitui, Kenya",Kenya,Kitui,Mwingi North,KE16,Southeastern Marginal Mixed Farming Zone,3,False,fsc_admin_lhz,East Africa,Crisis
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C315080016,"Southeastern Marginal Mixed Farming Zone, Mwingi West, Kitui, Kenya",Kenya,Kitui,Mwingi West,KE16,Southeastern Marginal Mixed Farming Zone,3,False,fsc_admin_lhz,East Africa,Crisis
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C312060016,"Southeastern Marginal Mixed Farming Zone, North Imenti, Meru, Kenya",Kenya,Meru,North Imenti,KE16,Southeastern Marginal Mixed Farming Zone,1,False,fsc_admin_lhz,East Africa,Minimal
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C312070016,"Southeastern Marginal Mixed Farming Zone, South Imenti, Meru, Kenya",Kenya,Meru,South Imenti,KE16,Southeastern Marginal Mixed Farming Zone,1,False,fsc_admin_lhz,East Africa,Minimal
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C313030016,"Southeastern Marginal Mixed Farming Zone, Tharaka, Tharaka Nithi, Kenya",Kenya,Tharaka Nithi,Tharaka,KE16,Southeastern Marginal Mixed Farming Zone,2,False,fsc_admin_lhz,East Africa,Stressed
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C312080016,"Southeastern Marginal Mixed Farming Zone, Tigania East, Meru, Kenya",Kenya,Meru,Tigania East,KE16,Southeastern Marginal Mixed Farming Zone,3,False,fsc_admin_lhz,East Africa,Crisis
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C316080016,"Southeastern Marginal Mixed Farming Zone, Yatta, Machakos, Kenya",Kenya,Machakos,Yatta,KE16,Southeastern Marginal Mixed Farming Zone,1,False,fsc_admin_lhz,East Africa,Minimal
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C322040017,"Southeastern Medium Potential, Mixed Farming Zone, Juja, Kiambu, Kenya",Kenya,Kiambu,Juja,KE17,"Southeastern Medium Potential, Mixed Farming Zone",1,False,fsc_admin_lhz,East Africa,Minimal
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C317010017,"Southeastern Medium Potential, Mixed Farming Zone, Kaiti, Makueni, Kenya",Kenya,Makueni,Kaiti,KE17,"Southeastern Medium Potential, Mixed Farming Zone",3,False,fsc_admin_lhz,East Africa,Crisis
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C316010017,"Southeastern Medium Potential, Mixed Farming Zone, Kangundo, Machakos, Kenya",Kenya,Machakos,Kangundo,KE17,"Southeastern Medium Potential, Mixed Farming Zone",1,False,fsc_admin_lhz,East Africa,Minimal
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C347090017,"Southeastern Medium Potential, Mixed Farming Zone, Kasarani, Nairobi, Kenya",Kenya,Nairobi,Kasarani,KE17,"Southeastern Medium Potential, Mixed Farming Zone",1,False,fsc_admin_lhz,East Africa,Minimal
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C316020017,"Southeastern Medium Potential, Mixed Farming Zone, Kathiani, Machakos, Kenya",Kenya,Machakos,Kathiani,KE17,"Southeastern Medium Potential, Mixed Farming Zone",1,False,fsc_admin_lhz,East Africa,Minimal
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C317040017,"Southeastern Medium Potential, Mixed Farming Zone, Kilome, Makueni, Kenya",Kenya,Makueni,Kilome,KE17,"Southeastern Medium Potential, Mixed Farming Zone",3,False,fsc_admin_lhz,East Africa,Crisis
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C316030017,"Southeastern Medium Potential, Mixed Farming Zone, Machakos Town, Machakos, Kenya",Kenya,Machakos,Machakos Town,KE17,"Southeastern Medium Potential, Mixed Farming Zone",1,False,fsc_admin_lhz,East Africa,Minimal
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C317050017,"Southeastern Medium Potential, Mixed Farming Zone, Makueni, Makueni, Kenya",Kenya,Makueni,Makueni,KE17,"Southeastern Medium Potential, Mixed Farming Zone",3,False,fsc_admin_lhz,East Africa,Crisis
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C316050017,"Southeastern Medium Potential, Mixed Farming Zone, Matungulu, Machakos, Kenya",Kenya,Machakos,Matungulu,KE17,"Southeastern Medium Potential, Mixed Farming Zone",1,False,fsc_admin_lhz,East Africa,Minimal
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C316060017,"Southeastern Medium Potential, Mixed Farming Zone, Mavoko, Machakos, Kenya",Kenya,Machakos,Mavoko,KE17,"Southeastern Medium Potential, Mixed Farming Zone",1,False,fsc_admin_lhz,East Africa,Minimal
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C317060017,"Southeastern Medium Potential, Mixed Farming Zone, Mbooni, Makueni, Kenya",Kenya,Makueni,Mbooni,KE17,"Southeastern Medium Potential, Mixed Farming Zone",3,False,fsc_admin_lhz,East Africa,Crisis
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C316070017,"Southeastern Medium Potential, Mixed Farming Zone, Mwala, Machakos, Kenya",Kenya,Machakos,Mwala,KE17,"Southeastern Medium Potential, Mixed Farming Zone",1,False,fsc_admin_lhz,East Africa,Minimal
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C322110017,"Southeastern Medium Potential, Mixed Farming Zone, Ruiru, Kiambu, Kenya",Kenya,Kiambu,Ruiru,KE17,"Southeastern Medium Potential, Mixed Farming Zone",1,False,fsc_admin_lhz,East Africa,Minimal
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C305010111,"Southeastern Pastoral  Zone, Basuba, Lamu East, Lamu, Kenya",Kenya,Lamu,Lamu East,KE11,Southeastern Pastoral  Zone,3,False,fsc_admin_lhz,East Africa,Crisis
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C304010111,"Southeastern Pastoral  Zone, Bungale, Bura, Tana River, Kenya",Kenya,Tana River,Bura,KE11,Southeastern Pastoral  Zone,3,False,fsc_admin_lhz,East Africa,Crisis
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C307030111,"Southeastern Pastoral  Zone, Bura, Fafi, Garissa, Kenya",Kenya,Garissa,Fafi,KE11,Southeastern Pastoral  Zone,3,False,fsc_admin_lhz,East Africa,Crisis
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C304020111,"Southeastern Pastoral  Zone, Chewani, Galole, Tana River, Kenya",Kenya,Tana River,Galole,KE11,Southeastern Pastoral  Zone,3,False,fsc_admin_lhz,East Africa,Crisis
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C304010211,"Southeastern Pastoral  Zone, Chewele, Bura, Tana River, Kenya",Kenya,Tana River,Bura,KE11,Southeastern Pastoral  Zone,3,False,fsc_admin_lhz,East Africa,Crisis
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C307030211,"Southeastern Pastoral  Zone, Dekaharia, Fafi, Garissa, Kenya",Kenya,Garissa,Fafi,KE11,Southeastern Pastoral  Zone,3,False,fsc_admin_lhz,East Africa,Crisis
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C307030311,"Southeastern Pastoral  Zone, Fafi, Fafi, Garissa, Kenya",Kenya,Garissa,Fafi,KE11,Southeastern Pastoral  Zone,3,False,fsc_admin_lhz,East Africa,Crisis
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C304030111,"Southeastern Pastoral  Zone, Garsen Central, Garsen, Tana River, Kenya",Kenya,Tana River,Garsen,KE11,Southeastern Pastoral  Zone,3,False,fsc_admin_lhz,East Africa,Crisis
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C304030211,"Southeastern Pastoral  Zone, Garsen North, Garsen, Tana River, Kenya",Kenya,Tana River,Garsen,KE11,Southeastern Pastoral  Zone,3,False,fsc_admin_lhz,East Africa,Crisis
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C304030311,"Southeastern Pastoral  Zone, Garsen South, Garsen, Tana River, Kenya",Kenya,Tana River,Garsen,KE11,Southeastern Pastoral  Zone,3,False,fsc_admin_lhz,East Africa,Crisis
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C304020211,"Southeastern Pastoral  Zone, Garsen West, Galole, Tana River, Kenya",Kenya,Tana River,Galole,KE11,Southeastern Pastoral  Zone,3,False,fsc_admin_lhz,East Africa,Crisis
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C304030411,"Southeastern Pastoral  Zone, Garsen West, Garsen, Tana River, Kenya",Kenya,Tana River,Garsen,KE11,Southeastern Pastoral  Zone,3,False,fsc_admin_lhz,East Africa,Crisis
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C305020111,"Southeastern Pastoral  Zone, Hindi, Lamu West, Lamu, Kenya",Kenya,Lamu,Lamu West,KE11,Southeastern Pastoral  Zone,3,False,fsc_admin_lhz,East Africa,Crisis
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C304010311,"Southeastern Pastoral  Zone, Hirimani, Bura, Tana River, Kenya",Kenya,Tana River,Bura,KE11,Southeastern Pastoral  Zone,3,False,fsc_admin_lhz,East Africa,Crisis
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C307050111,"Southeastern Pastoral  Zone, Hulugho, Ijara, Garissa, Kenya",Kenya,Garissa,Ijara,KE11,Southeastern Pastoral  Zone,3,False,fsc_admin_lhz,East Africa,Crisis
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C307050211,"Southeastern Pastoral  Zone, Ijara, Ijara, Garissa, Kenya",Kenya,Garissa,Ijara,KE11,Southeastern Pastoral  Zone,3,False,fsc_admin_lhz,East Africa,Crisis
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C307030411,"Southeastern Pastoral  Zone, Jar Jila, Fafi, Garissa, Kenya",Kenya,Garissa,Fafi,KE11,Southeastern Pastoral  Zone,3,False,fsc_admin_lhz,East Africa,Crisis
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C304020311,"Southeastern Pastoral  Zone, Kinakomba, Galole, Tana River, Kenya",Kenya,Tana River,Galole,KE11,Southeastern Pastoral  Zone,3,False,fsc_admin_lhz,East Africa,Crisis
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C304030511,"Southeastern Pastoral  Zone, Kipini East, Garsen, Tana River, Kenya",Kenya,Tana River,Garsen,KE11,Southeastern Pastoral  Zone,3,False,fsc_admin_lhz,East Africa,Crisis
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C304030611,"Southeastern Pastoral  Zone, Kipini West, Garsen, Tana River, Kenya",Kenya,Tana River,Garsen,KE11,Southeastern Pastoral  Zone,3,False,fsc_admin_lhz,East Africa,Crisis
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C305010311,"Southeastern Pastoral  Zone, Kiunga, Lamu East, Lamu, Kenya",Kenya,Lamu,Lamu East,KE11,Southeastern Pastoral  Zone,3,False,fsc_admin_lhz,East Africa,Crisis
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C307050311,"Southeastern Pastoral  Zone, Kotile, Ijara, Garissa, Kenya",Kenya,Garissa,Ijara,KE11,Southeastern Pastoral  Zone,3,False,fsc_admin_lhz,East Africa,Crisis
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C304010411,"Southeastern Pastoral  Zone, Madogo, Bura, Tana River, Kenya",Kenya,Tana River,Bura,KE11,Southeastern Pastoral  Zone,3,False,fsc_admin_lhz,East Africa,Crisis
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C304020411,"Southeastern Pastoral  Zone, Mikinduni, Galole, Tana River, Kenya",Kenya,Tana River,Galole,KE11,Southeastern Pastoral  Zone,3,False,fsc_admin_lhz,East Africa,Crisis
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C305020211,"Southeastern Pastoral  Zone, Mkunumbi, Lamu West, Lamu, Kenya",Kenya,Lamu,Lamu West,KE11,Southeastern Pastoral  Zone,3,False,fsc_admin_lhz,East Africa,Crisis
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C307030511,"Southeastern Pastoral  Zone, Nanigh, Fafi, Garissa, Kenya",Kenya,Garissa,Fafi,KE11,Southeastern Pastoral  Zone,3,False,fsc_admin_lhz,East Africa,Crisis
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C304010511,"Southeastern Pastoral  Zone, Sala, Bura, Tana River, Kenya",Kenya,Tana River,Bura,KE11,Southeastern Pastoral  Zone,3,False,fsc_admin_lhz,East Africa,Crisis
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C307050411,"Southeastern Pastoral  Zone, Sangailu, Ijara, Garissa, Kenya",Kenya,Garissa,Ijara,KE11,Southeastern Pastoral  Zone,3,False,fsc_admin_lhz,East Africa,Crisis
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C304020511,"Southeastern Pastoral  Zone, Wayu, Galole, Tana River, Kenya",Kenya,Tana River,Galole,KE11,Southeastern Pastoral  Zone,3,False,fsc_admin_lhz,East Africa,Crisis
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C305020311,"Southeastern Pastoral  Zone, Witu, Lamu West, Lamu, Kenya",Kenya,Lamu,Lamu West,KE11,Southeastern Pastoral  Zone,3,False,fsc_admin_lhz,East Africa,Crisis
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C333010018,"Southern Agropastoral Zone, Emurua Dikirr, Narok, Kenya",Kenya,Narok,Emurua Dikirr,KE18,Southern Agropastoral Zone,2,False,fsc_admin_lhz,East Africa,Stressed
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C334020018,"Southern Agropastoral Zone, Kajiado East, Kajiado, Kenya",Kenya,Kajiado,Kajiado East,KE18,Southern Agropastoral Zone,2,False,fsc_admin_lhz,East Africa,Stressed
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C334030018,"Southern Agropastoral Zone, Kajiado North, Kajiado, Kenya",Kenya,Kajiado,Kajiado North,KE18,Southern Agropastoral Zone,2,False,fsc_admin_lhz,East Africa,Stressed
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C334050018,"Southern Agropastoral Zone, Kajiado West, Kajiado, Kenya",Kenya,Kajiado,Kajiado West,KE18,Southern Agropastoral Zone,2,False,fsc_admin_lhz,East Africa,Stressed
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C322080018,"Southern Agropastoral Zone, Kikuyu, Kiambu, Kenya",Kenya,Kiambu,Kikuyu,KE18,Southern Agropastoral Zone,1,False,fsc_admin_lhz,East Africa,Minimal
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C333020018,"Southern Agropastoral Zone, Kilgoris, Narok, Kenya",Kenya,Narok,Kilgoris,KE18,Southern Agropastoral Zone,2,False,fsc_admin_lhz,East Africa,Stressed
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C344020018,"Southern Agropastoral Zone, Kuria East, Migori, Kenya",Kenya,Migori,Kuria East,KE18,Southern Agropastoral Zone,1,False,fsc_admin_lhz,East Africa,Minimal
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C344030018,"Southern Agropastoral Zone, Kuria West, Migori, Kenya",Kenya,Migori,Kuria West,KE18,Southern Agropastoral Zone,1,False,fsc_admin_lhz,East Africa,Minimal
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C347110018,"Southern Agropastoral Zone, Langata, Nairobi, Kenya",Kenya,Nairobi,Langata,KE18,Southern Agropastoral Zone,1,False,fsc_admin_lhz,East Africa,Minimal
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C322100018,"Southern Agropastoral Zone, Limuru, Kiambu, Kenya",Kenya,Kiambu,Limuru,KE18,Southern Agropastoral Zone,1,False,fsc_admin_lhz,East Africa,Minimal
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C316060018,"Southern Agropastoral Zone, Mavoko, Machakos, Kenya",Kenya,Machakos,Mavoko,KE18,Southern Agropastoral Zone,1,False,fsc_admin_lhz,East Africa,Minimal
